,fridge,dish washer,light,microwave,electric oven,sockets,electric space heater,electric stove
1970-01-26 12:42:00-05:00,227.12456,0.014906302,0.0,0.0,6.2674866,0.0,280.66824,222.47845
1970-01-26 12:43:00-05:00,227.12456,0.014945067,0.0,0.0,6.2674866,0.0,279.08575,222.47845
1970-01-26 12:44:00-05:00,227.12456,0.015085213,0.0,0.0,6.2674866,0.0,279.41608,222.47845
1970-01-26 12:45:00-05:00,227.12456,0.015077889,0.0,0.0,6.2674866,0.0,280.13858,222.47845
1970-01-26 12:46:00-05:00,227.12456,0.015016444,0.0,0.0,6.2674866,0.0,280.43948,222.47845
1970-01-26 12:47:00-05:00,227.12456,0.014932059,0.0,0.0,6.2674866,0.0,280.4869,222.47845
1970-01-26 12:48:00-05:00,227.12456,0.014916301,0.0,0.0,6.2674866,0.0,280.5849,222.47845
1970-01-26 12:49:00-05:00,227.12456,0.01492957,0.0,0.0,6.2674866,0.0,280.43268,222.47845
1970-01-26 12:50:00-05:00,227.12456,0.0149603635,0.0,0.0,6.2674866,0.0,280.30072,222.47845
1970-01-26 12:51:00-05:00,227.12456,0.015037231,0.0,0.0,6.2674866,0.0,280.6863,222.47845
1970-01-26 12:52:00-05:00,227.12456,0.014918916,0.0,0.0,6.2674866,0.0,292.10785,222.47845
1970-01-26 12:53:00-05:00,227.12456,0.014772758,0.0,0.0,6.2674866,0.0,329.94516,222.47845
1970-01-26 12:54:00-05:00,227.12456,0.014816359,0.0,0.0,6.2674866,0.0,328.90012,222.47845
1970-01-26 12:55:00-05:00,227.12456,0.01492016,0.0,0.0,6.2674866,0.0,328.2699,222.47845
1970-01-26 12:56:00-05:00,227.12456,0.014940426,0.0,0.0,6.2674866,0.0,327.49353,222.47845
1970-01-26 12:57:00-05:00,227.12456,0.014984675,0.0,0.0,6.2674866,0.0,326.08096,222.47845
1970-01-26 12:58:00-05:00,227.12456,0.014980361,0.0,0.0,6.2674866,0.0,324.3157,222.47845
1970-01-26 12:59:00-05:00,227.12456,0.015039064,0.0,0.0,6.2674866,0.0,324.21375,222.47845
1970-01-26 13:00:00-05:00,227.12456,0.015129268,0.0,0.0,6.2674866,0.0,320.9888,222.47845
1970-01-26 13:01:00-05:00,227.12456,0.01519575,0.0,0.0,6.2674866,0.0,283.61172,222.47845
1970-01-26 13:02:00-05:00,227.12456,0.01515653,0.0,0.0,6.2674866,0.0,280.1039,222.47845
1970-01-26 13:03:00-05:00,227.12456,0.014941402,0.0,0.0,6.2674866,0.0,279.81845,222.47845
1970-01-26 13:04:00-05:00,227.12456,0.014756024,0.0,0.0,6.2674866,0.0,279.89017,222.47845
1970-01-26 13:05:00-05:00,227.12456,0.014680855,0.0,0.0,6.2674866,0.0,280.2043,222.47845
1970-01-26 13:06:00-05:00,227.12456,0.014773801,0.0,0.0,6.2674866,0.0,280.46555,222.47845
1970-01-26 13:07:00-05:00,227.12456,0.014768183,0.0,0.0,6.2674866,0.0,280.5284,222.47845
1970-01-26 13:08:00-05:00,227.12456,0.014783606,0.0,0.0,6.2674866,0.0,280.6822,222.47845
1970-01-26 13:09:00-05:00,227.12456,0.0146326125,0.0,0.0,6.2674866,0.0,305.42337,222.47845
1970-01-26 13:10:00-05:00,227.12456,0.014540441,0.0,0.0,6.2674866,0.0,325.74503,222.47845
1970-01-26 13:11:00-05:00,227.12456,0.014570385,0.0,0.0,6.2674866,0.0,325.89478,222.47845
1970-01-26 13:12:00-05:00,227.12456,0.014787398,0.0,0.0,6.2674866,0.0,324.46396,222.47845
1970-01-26 13:13:00-05:00,227.12456,0.014836684,0.0,0.0,6.2674866,0.0,323.99286,222.47845
1970-01-26 13:14:00-05:00,227.12456,0.014817864,0.0,0.0,6.2674866,0.0,323.14908,222.47845
1970-01-26 13:15:00-05:00,227.12456,0.014769882,0.0,0.0,6.2674866,0.0,322.91888,222.47845
1970-01-26 13:16:00-05:00,227.12456,0.014929771,0.0,0.0,6.2674866,0.0,322.1411,222.47845
1970-01-26 13:17:00-05:00,227.12456,0.015103906,0.0,0.0,6.2674866,0.0,314.6855,222.47845
1970-01-26 13:18:00-05:00,227.12456,0.015126787,0.0,0.0,6.2674866,0.0,279.60037,222.47845
1970-01-26 13:19:00-05:00,227.12456,0.015020236,0.0,0.0,6.2674866,0.0,280.45462,222.47845
1970-01-26 13:20:00-05:00,227.12456,0.014864273,0.0,0.0,6.2674866,0.0,279.77704,222.47845
1970-01-26 13:21:00-05:00,227.12456,0.014694512,0.0,0.0,6.2674866,0.0,279.8164,222.47845
1970-01-26 13:22:00-05:00,227.12456,0.014630981,0.0,0.0,6.2674866,0.0,279.8848,222.47845
1970-01-26 13:23:00-05:00,227.12456,0.014754981,0.0,0.0,6.2674866,0.0,279.73312,222.47845
1970-01-26 13:24:00-05:00,227.12456,0.014750928,0.0,0.0,6.2674866,0.0,280.3745,222.47845
1970-01-26 13:25:00-05:00,227.12456,0.014606729,0.0,0.0,6.2674866,0.0,280.4399,222.47845
1970-01-26 13:26:00-05:00,227.12456,0.014420822,0.0,0.0,6.2674866,0.0,321.76785,222.47845
1970-01-26 13:27:00-05:00,227.12456,0.014382258,0.0,0.0,6.2674866,0.0,326.10358,222.47845
1970-01-26 13:28:00-05:00,227.12456,0.014468804,0.0,0.0,6.2674866,0.0,325.59354,222.47845
1970-01-26 13:29:00-05:00,227.12456,0.014636993,0.0,0.0,6.2674866,0.0,324.773,222.47845
1970-01-26 13:30:00-05:00,227.12456,0.014621891,0.0,0.0,6.2674866,0.0,324.16635,222.47845
1970-01-26 13:31:00-05:00,227.12456,0.014659151,0.0,0.0,6.2674866,0.0,322.65573,222.47845
1970-01-26 13:32:00-05:00,227.12456,0.014721312,0.0,0.0,6.2674866,0.0,322.52423,222.47845
1970-01-26 13:33:00-05:00,227.12456,0.014805965,0.0,0.0,6.2674866,0.0,321.99683,222.47845
1970-01-26 13:34:00-05:00,227.12456,0.014957614,0.0,0.0,6.2674866,0.0,304.50058,222.47845
1970-01-26 13:35:00-05:00,227.12456,0.015056841,0.0,0.0,6.2674866,0.0,279.59412,222.47845
1970-01-26 13:36:00-05:00,227.12456,0.0149352625,0.0,0.0,6.2674866,0.0,280.38776,222.47845
1970-01-26 13:37:00-05:00,227.12456,0.014825441,0.0,0.0,6.2674866,0.0,279.7261,222.47845
1970-01-26 13:38:00-05:00,227.12456,0.014685035,0.0,0.0,6.2674866,0.0,279.74878,222.47845
1970-01-26 13:39:00-05:00,227.12456,0.014666736,0.0,0.0,6.2674866,0.0,279.64725,222.47845
1970-01-26 13:40:00-05:00,227.12456,0.014781259,0.0,0.0,6.2674866,0.0,279.63797,222.47845
1970-01-26 13:41:00-05:00,227.12456,0.014779948,0.0,0.0,6.2674866,0.0,280.1818,222.47845
1970-01-26 13:42:00-05:00,227.12456,0.014584631,0.0,0.0,6.2674866,0.0,284.05295,222.47845
1970-01-26 13:43:00-05:00,227.12456,0.014461875,0.0,0.0,6.2674866,0.0,328.237,222.47845
1970-01-26 13:44:00-05:00,227.12456,0.014358461,0.0,0.0,6.2674866,0.0,326.7794,222.47845
1970-01-26 13:45:00-05:00,227.12456,0.014559858,0.0,0.0,6.2674866,0.0,325.78894,222.47845
1970-01-26 13:46:00-05:00,227.12456,0.014713734,0.0,0.0,6.2674866,0.0,324.95816,222.47845
1970-01-26 13:47:00-05:00,227.12456,0.01462464,0.0,0.0,6.2674866,0.0,323.4376,222.47845
1970-01-26 13:48:00-05:00,227.12456,0.014570124,0.0,0.0,6.2674866,0.0,322.41678,222.47845
1970-01-26 13:49:00-05:00,227.12456,0.01480557,0.0,0.0,6.2674866,0.0,322.56302,222.47845
1970-01-26 13:50:00-05:00,227.12456,0.014920488,0.0,0.0,6.2674866,0.0,322.20514,222.47845
1970-01-26 13:51:00-05:00,227.12456,0.014983892,0.0,0.0,6.2674866,0.0,291.05133,222.47845
1970-01-26 13:52:00-05:00,227.12456,0.015017755,0.0,0.0,6.2674866,0.0,280.02826,222.47845
1970-01-26 13:53:00-05:00,227.12456,0.014903888,0.0,0.0,6.2674866,0.0,280.21677,222.47845
1970-01-26 13:54:00-05:00,227.12456,0.01478707,0.0,0.0,6.2674866,0.0,279.72006,222.47845
1970-01-26 13:55:00-05:00,227.12456,0.014688961,0.0,0.0,6.2674866,0.0,279.92624,222.47845
1970-01-26 13:56:00-05:00,227.12456,0.014641635,0.0,0.0,6.2674866,0.0,279.80124,222.47845
1970-01-26 13:57:00-05:00,227.12456,0.014735304,0.0,0.0,6.2674866,0.0,279.98138,222.47845
1970-01-26 13:58:00-05:00,227.12456,0.0147384405,0.0,0.0,6.2674866,0.0,280.61847,222.47845
1970-01-26 13:59:00-05:00,227.10886,0.014529921,0.0,0.0,6.2674866,0.0,297.49524,222.47845
1970-01-26 14:00:00-05:00,227.06232,0.014421344,0.0,0.0,6.2674866,0.0,327.00708,222.47845
1970-01-26 14:01:00-05:00,226.91876,0.014341988,0.0,0.0,6.2674866,0.0,326.277,222.47845
1970-01-26 14:02:00-05:00,226.89108,0.01452966,0.0,0.0,6.2674866,0.0,324.76007,222.47845
1970-01-26 14:03:00-05:00,226.8928,0.014751904,0.0,0.0,6.2674866,0.0,324.64874,222.47845
1970-01-26 14:04:00-05:00,226.77539,0.014763676,0.0,0.0,6.2674866,0.0,322.99536,222.47845
1970-01-26 14:05:00-05:00,226.82661,0.014730528,0.0,0.0,6.2674866,0.0,322.45993,222.47845
1970-01-26 14:06:00-05:00,226.75633,0.0148334205,0.0,0.0,6.2674866,0.0,322.28177,222.47845
1970-01-26 14:07:00-05:00,226.76181,0.014936306,0.0,0.0,6.2674866,0.0,319.19098,222.55022
1970-01-26 14:08:00-05:00,226.7796,0.015104562,0.0,0.0,6.2674866,0.0,280.56116,220.88123
1970-01-26 14:09:00-05:00,226.93681,0.015016444,0.0,0.0,6.2674866,0.0,279.75156,216.36708
1970-01-26 14:10:00-05:00,227.56573,0.014672615,0.008249402,0.0,6.2674866,0.0,279.56754,217.66122
1970-01-26 14:11:00-05:00,227.3802,0.0142951235,0.041355312,0.0,6.2674866,0.0,279.55518,220.12128
1970-01-26 14:12:00-05:00,228.18451,0.014095686,0.05957234,0.0,6.2674866,0.0,279.67017,219.56348
1970-01-26 14:13:00-05:00,228.2351,0.014016464,0.0945003,0.0,6.2674866,0.001257509,279.88162,220.97382
1970-01-26 14:14:00-05:00,227.9682,0.013975672,0.12840503,0.0,6.2674866,0.0010071397,279.63785,222.49268
1970-01-26 14:15:00-05:00,227.60385,0.013667211,0.14399159,0.0,6.2674866,0.0,279.3204,217.48378
1970-01-26 14:16:00-05:00,227.13826,0.013263173,0.14055133,0.0,6.2674866,0.0,313.3787,218.2408
1970-01-26 14:17:00-05:00,226.99388,0.013164341,0.12622118,0.0,6.2674866,0.0,326.2266,219.71275
1970-01-26 14:18:00-05:00,226.99318,0.01295948,0.08749926,0.0,6.2674866,0.0,325.79428,219.84149
1970-01-26 14:19:00-05:00,227.06837,0.01286006,0.037781894,0.0,6.2674866,0.0,325.40714,220.14484
1970-01-26 14:20:00-05:00,227.28596,0.012843713,0.0,0.0,6.2674866,0.0,324.44464,219.41577
1970-01-26 14:21:00-05:00,226.915,0.012615517,0.0,0.0,6.2674866,0.0,323.54385,215.48169
1970-01-26 14:22:00-05:00,226.38356,0.012744226,0.0,0.0,6.2674866,0.0,322.61606,213.97662
1970-01-26 14:23:00-05:00,226.7851,0.013044715,0.0,0.0,6.2674866,0.0,321.75262,213.38092
1970-01-26 14:24:00-05:00,228.22392,0.013219379,0.0,0.0,6.2674866,0.0003193915,309.79364,220.68489
1970-01-26 14:25:00-05:00,228.61566,0.0135407895,0.0,0.0,6.2674866,0.0,279.7136,223.02762
1970-01-26 14:26:00-05:00,227.01813,0.0137194395,0.0,0.0,6.2674866,0.0,280.16342,222.7548
1970-01-26 14:27:00-05:00,226.11182,0.013559878,0.0,0.0,6.2674866,0.0,279.69745,222.7852
1970-01-26 14:28:00-05:00,226.49611,0.013355471,0.0,0.0,6.2674866,0.0,279.84506,218.73036
1970-01-26 14:29:00-05:00,226.57278,0.0129439235,0.0,0.0,6.2674866,0.0,279.97403,219.12686
1970-01-26 14:30:00-05:00,226.78604,0.0125753805,0.0,0.0,6.2674866,0.0,279.98846,223.06177
1970-01-26 14:31:00-05:00,227.6447,0.012508579,0.0,0.0,6.2674866,0.0,280.55548,221.71545
1970-01-26 14:32:00-05:00,227.82068,0.012318358,0.0,0.0,6.2674866,0.0,281.9906,225.4214
1970-01-26 14:33:00-05:00,227.98567,0.011944331,0.0,0.0,6.2674866,0.0015039146,326.46112,227.94473
1970-01-26 14:34:00-05:00,228.22487,0.011810854,0.0,0.0,6.2674866,0.004925519,327.17288,225.87639
1970-01-26 14:35:00-05:00,228.1636,0.011718035,0.0,0.0,6.2674866,0.006663725,326.2573,223.74203
1970-01-26 14:36:00-05:00,227.68248,0.0117350295,0.0,0.0,6.2674866,0.005651757,325.4635,218.96939
1970-01-26 14:37:00-05:00,228.76631,0.011941716,0.0,0.0,6.2674866,0.0011585802,324.1137,220.98157
1970-01-26 14:38:00-05:00,229.92342,0.011935964,0.0,0.0,6.2674866,0.0,323.3179,221.7886
1970-01-26 14:39:00-05:00,229.81374,0.012247764,0.0,0.0,6.2674866,0.0,322.70474,223.5803
1970-01-26 14:40:00-05:00,229.54565,0.0126634985,0.0,0.0,6.2674866,0.0,323.53305,227.99237
1970-01-26 14:41:00-05:00,228.43834,0.012628458,0.0,0.0,6.2674866,0.0,295.84854,225.42496
1970-01-26 14:42:00-05:00,228.43143,0.01259473,0.0,0.0,6.2674866,0.0,279.34238,214.95837
1970-01-26 14:43:00-05:00,227.19084,0.012658402,0.0,0.0,6.2674866,0.0,279.62564,120.18222
1970-01-26 14:44:00-05:00,226.25613,0.012354702,0.0,0.0,6.2674866,0.0,279.50812,5.363571
1970-01-26 14:45:00-05:00,226.45287,0.012180172,0.0,0.0,6.2674866,0.0018546879,279.94556,1.4836731
1970-01-26 14:46:00-05:00,226.86037,0.012065262,0.0,0.0,6.2674866,0.005854234,279.6471,1.2953186
1970-01-26 14:47:00-05:00,226.1972,0.011931516,0.0,0.0,6.2674866,0.007472992,280.01627,0.7150574
1970-01-26 14:48:00-05:00,225.92114,0.011872686,0.0,0.0,6.2674866,0.0067954957,281.29327,0.35862732
1970-01-26 14:49:00-05:00,225.50308,0.011665933,0.0,0.0,6.2674866,0.005456805,293.60248,0.30830383
1970-01-26 14:50:00-05:00,225.21494,0.011516899,0.0,0.0,6.2674866,0.0030396432,327.70117,0.43321228
1970-01-26 14:51:00-05:00,225.51698,0.011683062,0.0,0.0,6.2674866,0.00015477836,326.84726,0.5125427
1970-01-26 14:52:00-05:00,225.92232,0.011858828,0.0,0.0,6.2674866,0.0,325.3349,0.26286316
1970-01-26 14:53:00-05:00,226.0874,0.011959493,0.0,0.0,6.2674866,0.0,324.96533,0.58488464
1970-01-26 14:54:00-05:00,225.26819,0.011984594,0.0,0.0,6.2674866,0.0025805086,322.43567,0.0
1970-01-26 14:55:00-05:00,224.48505,0.011716202,0.0,0.0,6.2674866,0.0062642097,322.17526,0.0
1970-01-26 14:56:00-05:00,225.00731,0.011770062,0.0,0.0,6.2674866,0.009572014,321.85168,0.0
1970-01-26 14:57:00-05:00,225.23868,0.011870399,0.0,0.0,6.2674866,0.010499477,319.51703,0.0
1970-01-26 14:58:00-05:00,225.17139,0.011819348,0.0,0.0,6.2674866,0.008576572,282.5203,0.0
1970-01-26 14:59:00-05:00,226.16751,0.012000158,0.0,0.0,6.2674866,0.0053610057,279.34442,0.0
1970-01-26 15:00:00-05:00,227.13297,0.012219399,0.0,0.0,6.2674866,0.001960948,279.29062,0.60632324
1970-01-26 15:01:00-05:00,227.50708,0.012201354,0.0,0.0,6.2674866,8.0510974e-05,279.2445,0.59498596
1970-01-26 15:02:00-05:00,227.19415,0.012324899,0.0,0.0,6.2674866,0.0,279.56796,0.603714
1970-01-26 15:03:00-05:00,226.73912,0.012440987,0.0,0.0,6.2674866,0.0009563118,279.78677,0.95433044
1970-01-26 15:04:00-05:00,226.38847,0.012484521,0.0,0.0,6.2674866,0.0050991327,279.8175,1.3170929
1970-01-26 15:05:00-05:00,225.92145,0.012720495,0.0,0.0,6.2674866,0.0067540854,279.1154,1.1141205
1970-01-26 15:06:00-05:00,225.7618,0.012647942,0.0,0.0,6.2674866,0.008098826,308.2604,1.1546326
1970-01-26 15:07:00-05:00,225.4884,0.01234889,0.0,0.0,6.2674866,0.008250058,326.8907,0.97280884
1970-01-26 15:08:00-05:00,225.53413,0.012425303,0.0,0.0,6.2674866,0.0060209334,325.83255,0.87060547
1970-01-26 15:09:00-05:00,225.76646,0.012557477,0.0,0.0,6.2674866,0.004375607,325.10654,1.2504425
1970-01-26 15:10:00-05:00,225.41682,0.012527861,0.0,0.0,6.2674866,0.0032337457,324.02213,1.0761261
1970-01-26 15:11:00-05:00,225.35815,0.01277227,0.0,0.0,6.2674866,0.0024981052,323.08176,0.87306213
1970-01-26 15:12:00-05:00,225.58537,0.012901954,0.0,0.0,6.2674866,0.0044318736,322.60052,0.68626404
1970-01-26 15:13:00-05:00,225.22374,0.013143554,0.0,0.0,6.2674866,0.007338077,320.63077,0.8992615
1970-01-26 15:14:00-05:00,225.70973,0.0135462135,0.0,0.0,6.2674866,0.008330807,311.50757,1.0046234
1970-01-26 15:15:00-05:00,226.07678,0.013779707,0.0,0.0,6.2674866,0.008707732,279.26514,1.311615
1970-01-26 15:16:00-05:00,225.9238,0.014003195,0.0,0.0,6.2674866,0.009883672,280.27438,1.086792
1970-01-26 15:17:00-05:00,225.95418,0.014202692,0.0,0.0,6.2674866,0.010675386,280.00146,0.6427307
1970-01-26 15:18:00-05:00,225.81808,0.014456771,0.0,0.0,6.2674866,0.010425851,279.72018,0.5484009
1970-01-26 15:19:00-05:00,225.51547,0.014890812,0.0,0.0,6.2674866,0.010435462,279.4047,0.08387756
1970-01-26 15:20:00-05:00,225.6769,0.015041746,0.0,0.0,6.2674866,0.010574773,279.2112,0.0
1970-01-26 15:21:00-05:00,226.07883,0.014875382,0.0,0.0,6.2674866,0.010269389,279.61218,0.0
1970-01-26 15:22:00-05:00,226.16335,0.014780603,0.0,0.0,6.2674866,0.009723663,279.58154,0.0
1970-01-26 15:23:00-05:00,226.64291,0.014802501,0.0,0.0,6.2674866,0.009051606,278.867,0.0
1970-01-26 15:24:00-05:00,227.08829,0.014871724,0.0,0.0,6.2674866,0.008393139,279.66006,0.0
1970-01-26 15:25:00-05:00,227.12456,0.014906824,0.0,0.0,6.2674866,0.007880256,279.99036,0.0
1970-01-26 15:26:00-05:00,227.12456,0.014856882,0.0,0.0,6.2674866,0.0075595975,282.21524,0.0
1970-01-26 15:27:00-05:00,227.12456,0.014771059,0.0,0.0,6.2674866,0.0074930787,281.6693,0.0
1970-01-26 15:28:00-05:00,227.12456,0.014820151,0.0,0.0,6.2674866,0.007479891,282.3919,0.0
1970-01-26 15:29:00-05:00,227.12456,0.014937155,0.0,0.0,6.2674866,0.0074004084,282.05887,0.0
1970-01-26 15:30:00-05:00,227.12456,0.015096784,0.0,0.0,6.2674866,0.00744915,283.1145,0.0
1970-01-26 15:31:00-05:00,227.12456,0.015186399,0.0,0.0,6.2674866,0.00757654,281.56302,0.0
1970-01-26 15:32:00-05:00,227.12456,0.015128225,0.0,0.0,6.2674866,0.007544324,279.71988,0.0
1970-01-26 15:33:00-05:00,227.12456,0.015132666,0.0,0.0,6.2674866,0.0073807538,280.23038,0.0
1970-01-26 15:34:00-05:00,227.12456,0.015193723,0.0,0.0,6.2674866,0.0072301477,279.98807,0.0
1970-01-26 15:35:00-05:00,227.12456,0.015253209,0.0,0.0,6.2674866,0.00700216,279.98993,0.0
1970-01-26 15:36:00-05:00,227.12456,0.0153642,0.0,0.0,6.2674866,0.0067992657,279.8635,0.0
1970-01-26 15:37:00-05:00,227.12456,0.015335113,0.0,0.0,6.2674866,0.0068431795,280.40112,0.0
1970-01-26 15:38:00-05:00,227.12456,0.015063643,0.0,0.0,6.2674866,0.0069603175,280.8975,0.0
1970-01-26 15:39:00-05:00,227.12456,0.014898263,0.0,0.0,6.2674866,0.0070109367,284.6213,0.0
1970-01-26 15:40:00-05:00,227.12456,0.014919311,0.0,0.0,6.2674866,0.0070757866,281.12134,0.0
1970-01-26 15:41:00-05:00,227.12456,0.014926501,0.0,0.0,6.2674866,0.0072523206,279.6956,0.0
1970-01-26 15:42:00-05:00,227.12456,0.014863618,0.0,0.0,6.2674866,0.007481158,280.20938,0.0
1970-01-26 15:43:00-05:00,227.12456,0.014833547,0.0,0.0,6.2674866,0.007793233,280.9885,0.0
1970-01-26 15:44:00-05:00,227.12456,0.014821522,0.0,0.0,6.2674866,0.008033156,280.5275,0.0
1970-01-26 15:45:00-05:00,227.12456,0.014864795,0.0,0.0,6.2674866,0.007990897,279.56027,0.0
1970-01-26 15:46:00-05:00,227.12456,0.014979452,0.0,0.0,6.2674866,0.007726297,280.07028,0.0
1970-01-26 15:47:00-05:00,227.12456,0.01504717,0.0,0.0,6.2674866,0.0075062513,279.99463,0.0
1970-01-26 15:48:00-05:00,227.12456,0.0150075555,0.0,0.0,6.2674866,0.007496625,279.70667,0.0
1970-01-26 15:49:00-05:00,227.12456,0.014969513,0.0,0.0,6.2674866,0.0076520443,279.93494,0.0
1970-01-26 15:50:00-05:00,227.12456,0.014926568,0.0,0.0,6.2674866,0.007894471,280.37222,0.0
1970-01-26 15:51:00-05:00,227.12456,0.014958531,0.0,0.0,6.2674866,0.00815092,280.60226,0.0
1970-01-26 15:52:00-05:00,227.12456,0.014999583,0.0,0.0,6.2674866,0.008484334,280.86316,0.0
1970-01-26 15:53:00-05:00,227.12456,0.015000038,0.0,0.0,6.2674866,0.00883992,280.57312,0.0
1970-01-26 15:54:00-05:00,227.12456,0.014883228,0.0,0.0,6.2674866,0.009131089,280.52225,0.0
1970-01-26 15:55:00-05:00,227.12456,0.014645159,0.0,0.0,6.2674866,0.009042397,279.6631,0.0
1970-01-26 15:56:00-05:00,227.12456,0.014468871,0.0,0.0,6.2674866,0.008412167,306.75754,0.0
1970-01-26 15:57:00-05:00,227.12456,0.014378071,0.0,0.0,6.2674866,0.0074192435,327.7671,0.0
1970-01-26 15:58:00-05:00,227.12456,0.014487103,0.0,0.0,6.2674866,0.0064560175,326.4495,0.0
1970-01-26 15:59:00-05:00,227.12456,0.0144973025,0.0,0.0,6.2674866,0.0057320744,326.3728,0.0
1970-01-26 16:00:00-05:00,227.12456,0.014374346,0.0,0.0,6.2674866,0.005233839,323.945,0.0
1970-01-26 16:01:00-05:00,227.12456,0.01436042,0.0,0.0,6.2674866,0.0049642175,323.30505,0.0
1970-01-26 16:02:00-05:00,227.12456,0.014439844,0.0,0.0,6.2674866,0.0048422664,323.12595,0.0
1970-01-26 16:03:00-05:00,227.12456,0.014444292,0.0,0.0,6.2674866,0.0050085634,322.3273,0.0
1970-01-26 16:04:00-05:00,227.12456,0.014400691,0.0,0.0,6.2674866,0.005507633,310.8402,0.0
1970-01-26 16:05:00-05:00,227.12456,0.01431565,0.0,0.0,6.2674866,0.0061554313,279.1603,0.0
1970-01-26 16:06:00-05:00,227.12456,0.014122032,0.0,0.0,6.2674866,0.006667897,280.49973,0.0
1970-01-26 16:07:00-05:00,227.12456,0.013962209,0.0,0.0,6.2674866,0.007069513,280.08975,0.0
1970-01-26 16:08:00-05:00,227.12456,0.014069669,0.0,0.0,6.2674866,0.007392466,280.33826,0.0
1970-01-26 16:09:00-05:00,227.12456,0.014149815,0.0,0.0,6.2674866,0.007726714,280.63477,0.0
1970-01-26 16:10:00-05:00,227.12456,0.014170922,0.0,0.0,6.2674866,0.008116618,280.58234,0.0
1970-01-26 16:11:00-05:00,227.12456,0.0140913725,0.0,0.0,6.2674866,0.008372426,281.0502,0.0
1970-01-26 16:12:00-05:00,227.12456,0.013862461,0.0,0.0,6.2674866,0.008255914,279.03256,0.0
1970-01-26 16:13:00-05:00,227.12456,0.013711527,0.0,0.0,6.2674866,0.0078279525,320.18195,0.0
1970-01-26 16:14:00-05:00,227.12456,0.013810299,0.0,0.0,6.2674866,0.0073506385,326.1364,0.0
1970-01-26 16:15:00-05:00,227.12456,0.013989143,0.0,0.0,6.2674866,0.006851554,325.38092,0.0
1970-01-26 16:16:00-05:00,227.12456,0.014044635,0.0,0.0,6.2674866,0.0062422454,324.3708,0.0
1970-01-26 16:17:00-05:00,227.12456,0.013999142,0.0,0.0,6.2674866,0.005576864,323.50345,0.0
1970-01-26 16:18:00-05:00,227.12456,0.014017247,0.0,0.0,6.2674866,0.004982412,322.77838,0.0
1970-01-26 16:19:00-05:00,227.12456,0.014073335,0.0,0.0,6.2674866,0.004519731,322.48254,0.0
1970-01-26 16:20:00-05:00,227.12456,0.014307477,0.0,0.0,6.2674866,0.0044486076,321.61298,0.0
1970-01-26 16:21:00-05:00,227.12456,0.014316499,0.0,0.0,6.2674866,0.004722625,300.054,0.0
1970-01-26 16:22:00-05:00,227.12456,0.014100395,0.0,0.0,6.2674866,0.005074024,279.61142,0.0
1970-01-26 16:23:00-05:00,227.12456,0.01390063,0.0,0.0,6.2674866,0.005428776,280.3956,0.0
1970-01-26 16:24:00-05:00,227.12456,0.013818271,0.0,0.0,6.2674866,0.0059387386,279.74948,0.0
1970-01-26 16:25:00-05:00,227.12456,0.014055163,0.0,0.0,6.2674866,0.006467521,279.79056,0.0
1970-01-26 16:26:00-05:00,227.12456,0.0142542645,0.0,0.0,6.2674866,0.007018894,279.72168,0.0
1970-01-26 16:27:00-05:00,227.12456,0.014341988,0.0,0.0,6.2674866,0.0075915903,279.77835,0.0
1970-01-26 16:28:00-05:00,227.12456,0.014129415,0.0,0.0,6.2674866,0.0077399015,280.45383,0.0
1970-01-26 16:29:00-05:00,227.12456,0.013845205,0.0,0.0,6.2674866,0.0074916184,287.66125,0.0
1970-01-26 16:30:00-05:00,227.12456,0.013814412,0.0,0.0,6.2674866,0.0072065145,328.44202,0.0
1970-01-26 16:31:00-05:00,227.12456,0.0140160695,0.0,0.0,6.2674866,0.0068479925,327.00244,0.0
1970-01-26 16:32:00-05:00,227.12456,0.01411739,0.0,0.0,6.2674866,0.0062746555,325.27692,0.0
1970-01-26 16:33:00-05:00,227.12456,0.014108241,0.0,0.0,6.2674866,0.005731657,324.7407,0.0
1970-01-26 16:34:00-05:00,227.12456,0.014128894,0.0,0.0,6.2674866,0.0052212775,323.3528,0.0
1970-01-26 16:35:00-05:00,227.12456,0.014101438,0.0,0.0,6.2674866,0.0047715604,322.44617,0.0
1970-01-26 16:36:00-05:00,227.12456,0.014348529,0.0,0.0,6.2674866,0.004734546,322.0084,0.0
1970-01-26 16:37:00-05:00,227.12456,0.014644377,0.0,0.0,6.2674866,0.0050867796,322.176,0.0
1970-01-26 16:38:00-05:00,227.12456,0.014524102,0.0,0.0,6.2674866,0.0054883957,288.12064,0.0
1970-01-26 16:39:00-05:00,227.12456,0.014286824,0.0,0.0,6.2674866,0.0058906227,279.90353,0.0
1970-01-26 16:40:00-05:00,227.12456,0.014165632,0.0,0.0,6.2674866,0.006348923,280.22144,0.0
1970-01-26 16:41:00-05:00,227.12456,0.014062874,0.0,0.0,6.2674866,0.006818086,279.6068,0.0
1970-01-26 16:42:00-05:00,227.12456,0.014325783,0.0,0.0,6.2674866,0.0072297305,279.82556,0.0
1970-01-26 16:43:00-05:00,227.12456,0.014512464,0.0,0.0,6.2674866,0.0075677484,279.6921,0.0
1970-01-26 16:44:00-05:00,227.12456,0.014339112,0.0,0.0,6.2674866,0.007742822,280.0223,0.0
1970-01-26 16:45:00-05:00,227.12456,0.0141041875,0.0,0.0,6.2674866,0.0075719357,280.4012,0.0
